rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,sex,blood-pressure
rec-9078-org,female,tenille,jolly,2903,melbourne,02 5977 0963,5063 0259 2390 3717,21198.06,14,181847.5,15,f,76.651
rec-9079-org,male,vendula,wierda,2602,melbourne,07 6671 6096,2125 1377 6533 2317,26398.22,113,66096.3,53,f,74.407
rec-9080-org,female,sarah,noack,2902,perth,08 6336 9846,6997 0329 3354 9554,65892.02,75,36444.7,85,f,73.735
rec-9081-dup-0,male,carmen,kampbeol,2609,melb0urn,,1584 20381 3741 0352,46389.59,63,131761.7,63,f,76.763
rec-9081-org,male,carmen,campbell,2600,melbourne,07 4139 0473,1584 2031 3741 0352,46389.59,63,131761.7,63,f,76.763
rec-9082-org,male,kiera,matthews,2606,perth,08 8677 0917,0001 7894 4749 5799,43790.33,34,98204.0,109,na,77.604
rec-9083-org,male,jasmine,lewan,2904,perth,04 2397 8218,2165 2592 5706 3526,32029.90,68,125810.3,90,f,68.433
rec-9084-org,female,larissa,webb,2607,brisbane,08 2743 3369,6942 2542 4324 8566,103484.11,115,34732.9,55,na,71.718
rec-9085-dup-0,male,felisity,mavnard,2614,melbouahn,,2923 7964 42025482,47093.69,99,50111.8,43,f,77.509
rec-9085-dup-1,,feliciti,maynard,2614,melbourne,,2923 79634 420 2 5482,47093.69,99,50111.8,443,f,77.509
rec-9085-dup-2,male,feliciti,maynart,missinf,melbourne,,2923 7964 42025482,47093.69,99,50111.8,43,f,77.509
rec-9085-org,male,felicity,maynard,2614,melbourne,03 4573 7654,2923 7964 4202 5482,47093.69,99,50111.8,43,f,77.509
rec-9086-dup-0,,arw,hrbeet,2614,sydjey,,5331 5518 6572 0789,69537.45,18,11910.3,58,f,74.096
rec-9086-dup-1,male,tarq,hrpert,2624,sydney,,5331 55518 652 0789,69537.45,18,11910.3,58,f,74.096
rec-9086-dup-2,male,dara,heah1>ert,2614,sytney,03 6645 1338,53315518 36572 0789,69537.45,18,11910.3,51,f,74.096
rec-9086-org,male,tara,herbert,2614,sydney,03 6645 1338,5331 5518 6572 0789,69537.45,18,11910.3,58,f,74.096
rec-9087-org,female,samara,rothe,2620,perth,02 2493 9579,4271 4290 0200 8621,59827.78,107,235604.0,77,f,78.217
rec-9088-org,female,shana,ryan,2904,perth,07 2161 1648,3598 9187 4482 9512,46858.04,60,24512.6,81,m,77.255
rec-9089-org,male,maya,daish,2905,perth,08 3804 7683,0680 6541 7272 2104,66635.08,60,110859.5,55,f,79.510
rec-9090-org,male,isabelle,glass,2615,perth,03 2429 4852,1156 9825 7604 3338,48876.77,71,42576.1,11,na,79.858
rec-9091-org,male,ella,kanikula,2612,sydney,07 2152 1864,0777 9991 5029 3650,32003.31,58,71191.0,110,m,77.187
rec-9092-org,male,ruby,sitarenos,2606,melbourne,07 8882 4455,8964 3558 8921 9801,56144.88,113,131774.2,72,f,76.484
rec-9093-org,female,allegra,beardon,2615,brisbane,08 8057 5614,5188 0954 7860 1213,83385.85,56,235456.4,63,f,78.876
rec-9094-org,female,jaime,binns,2905,melbourne,02 0709 4297,0119 1030 9397 5812,49677.26,31,41706.5,100,m,76.772
rec-9095-org,male,tiahana,morrison,2615,melbourne,08 5345 2789,4097 5645 6582 0119,47194.79,28,38485.9,33,na,80.117
rec-9096-org,male,giuliana,meeking,2902,melbourne,03 3651 3167,1700 0195 0173 6344,52138.16,111,43387.3,85,na,71.799
rec-9097-org,male,lara,jeffries,2606,melbourne,07 8652 8843,9393 2087 7926 9229,33597.28,53,168366.8,83,f,72.319
rec-9098-org,female,nikita,stodart,2611,brisbane,04 1702 8115,5202 8657 9331 8579,86806.41,45,292689.3,75,f,74.153
rec-9099-org,male,savannah,proks,2902,sydney,08 9811 9307,5233 5025 9695 7205,55146.53,60,21134.9,95,m,73.177
rec-9100-org,male,emiily,varcoe,2903,melbourne,07 0098 9939,0929 3561 7054 8268,82968.84,113,37713.0,98,m,75.385
rec-9101-org,female,holly,webb,2600,perth,08 2588 1775,8328 1407 8816 2245,76263.21,100,29485.4,60,m,73.074
rec-9102-org,male,sienna,wilkins,2902,melbourne,02 9951 2517,6598 6331 4379 4798,88099.43,91,104050.7,104,f,79.784
rec-9103-org,female,natalia,morrison,2615,melbourne,08 5561 3423,8148 9670 6575 9743,62236.35,50,72032.2,85,f,78.159
rec-9104-org,female,elisha,campbell,2906,hobart,04 1552 7281,5187 8850 4021 5483,58843.52,68,34194.2,26,m,74.262
rec-9105-org,female,alana,reid,2905,sydney,03 1016 7149,4990 8904 5143 3280,26200.86,114,27438.9,79,na,75.175
rec-9106-org,female,annabel,dolzan,2913,sydney,02 7306 3743,1253 4884 3846 1557,48320.92,53,70158.3,55,m,74.350
rec-9107-org,male,layla,brydon,2904,melbourne,03 5254 7346,1355 0257 4752 9195,43376.66,115,18118.7,109,f,80.707
rec-9108-org,female,polly,lukeman,2604,perth,03 4922 3958,3497 3898 9333 2203,51201.38,56,109035.4,23,f,80.276
rec-9109-org,female,olivia,thiessen,2607,hobart,03 6180 5783,6114 9747 1097 7088,64685.92,97,45628.2,31,f,72.646
rec-9110-org,male,ella,borges,2617,melbourne,02 3415 1786,1889 5211 8976 3729,58974.02,29,57341.6,25,na,74.572
rec-9111-org,male,larissa,godfrey,2906,melbourne,04 7620 0619,2922 9954 2076 8856,75529.09,76,66693.3,75,na,77.606
rec-9112-org,male,jade,hambridge,2605,sydney,08 2227 6661,8678 9448 3239 7154,28784.57,17,272043.6,73,f,76.834
rec-9113-org,male,karissa,clarke,2914,melbourne,04 9989 6989,6958 3882 7794 1409,14992.89,52,42821.6,37,f,79.688
rec-9114-dup-0,male,prearia,ylant,2611,canbera,,1176 3848 532 7417,41026.76,82,98418.5,66,na,73.891
rec-9114-dup-1,,preana,hlant,2611,kanberrao,08 1715 8993,1176 38648 28532 7417,41026.76,82,98418.5,66,na,73.891
rec-9114-org,male,breana,hyland,2611,canberra,08 1715 8993,1176 3848 2532 7417,41026.76,82,98418.5,66,na,73.891
rec-9115-org,female,mikayla,webb,2604,perth,04 3910 6140,0985 2006 2194 9066,50268.34,93,41400.6,107,m,76.258
rec-9116-org,male,lara,green,2606,sydney,04 1513 5749,7227 1449 0066 7797,87434.50,16,97098.6,42,m,70.251
rec-9117-org,female,alexandra,george,2611,sydney,08 5169 2361,1672 6811 6434 0911,37386.82,66,60470.4,75,m,74.318
rec-9118-org,male,brooke,reece,2603,perth,04 7740 5193,8090 7616 3097 1415,69241.67,110,133145.0,11,na,73.330
rec-9119-org,male,sophie,patience,2905,sydney,07 4406 3223,3537 1768 3743 2029,35034.36,102,31833.5,94,f,72.152
rec-9120-org,female,nicole,cundell,2615,brisbane,04 0796 7667,4318 0389 2883 6810,45459.21,104,38047.1,37,na,71.739
rec-9121-org,female,ebony,ayres,2904,melbourne,08 4961 2707,1058 4417 0359 2406,38170.19,100,96900.5,27,f,76.196
rec-9122-org,male,taylah,roche,2913,sydney,02 9342 9969,3163 4538 4384 6291,67144.62,63,200683.9,39,f,80.491
rec-9123-org,female,amy,mckerlie,2605,sydney,07 6136 7048,4256 7687 6150 2335,2792.87,60,80857.4,83,f,75.267
rec-9124-org,female,abbey,morrison,2602,sydney,08 3115 4676,3210 4221 2639 9744,80282.14,117,19993.4,83,na,76.324
rec-9125-org,female,kailey,grubb,2606,sydney,03 8061 2158,1702 8624 4664 0541,64805.58,40,142613.9,22,na,72.356
rec-9126-org,female,madeleine,webb,2602,perth,07 8571 2968,9108 9745 2077 5235,72759.17,86,78190.2,50,m,76.805
rec-9127-org,female,giaan,hanna,2615,canberra,08 1390 0151,8891 5112 4813 6545,74063.98,80,138277.5,26,na,74.521
rec-9128-org,male,rebecca,clarke,2615,perth,08 2805 8696,2648 2381 7667 1409,47384.12,68,84469.1,26,m,68.999
rec-9129-org,male,lucy,prideaux,2906,sydney,02 2166 2630,2640 6609 6459 3087,49518.37,14,98239.6,15,na,74.620
rec-9130-org,male,ella,stubbs,2913,sydney,08 1887 1461,0529 9146 8369 9722,60850.12,19,36257.1,19,m,73.843
rec-9131-org,male,ellen,blacklow,2615,melbourne,03 5752 8413,1276 8383 4904 9240,46740.63,27,182870.0,61,f,78.373
rec-9132-org,female,destynii,hyland,2605,sydney,08 6224 7023,4479 4859 5067 8948,94219.59,45,99205.0,18,m,71.855
rec-9133-org,female,emiily,povey,2607,brisbane,03 2924 3013,2510 5727 4408 6137,78616.35,52,24188.1,56,f,78.530
rec-9134-org,male,kaitlin,losberg,2905,melbourne,08 9416 3673,9310 4335 9695 4825,55700.96,92,2959.0,38,na,76.444
rec-9135-org,male,harriet,perre,2611,melbourne,07 4175 2665,3451 3793 0713 1100,35153.70,45,69350.6,72,f,77.891
rec-9136-dup-0,,emiili,nkuven,2692,sydney,04 0316 7015,0852 7900 3759 45829,33148.84,1,25417.0,66,m,68.721
rec-9136-org,female,emiily,nguyen,2602,sydney,04 0316 7015,0852 7900 3759 4829,33148.84,1,25417.0,66,m,68.721
rec-9137-org,male,faith,spuzic,2905,perth,07 9324 0151,3757 1808 0282 0036,58428.22,53,71311.4,68,m,75.775
rec-9138-org,male,madelyn,riede,2604,perth,02 2955 5834,1385 4043 6669 2024,66304.98,65,57281.9,75,na,76.895
rec-9139-org,male,georgia,trainor,2611,sydney,02 3944 0751,6734 4586 4647 8529,41757.95,59,104062.0,23,f,74.370
rec-9140-org,female,alisha,drechsler,2906,sydney,02 7303 1305,6916 1276 6047 3097,88673.10,49,91163.0,62,m,77.659
rec-9141-org,male,kimberly,sidlo,2902,melbourne,08 6760 4234,7148 9252 1728 8256,66583.81,111,65144.1,98,f,84.353
rec-9142-dup-0,,asha,nkuyen,26q2,perth,,6967 8645 01734 5106,62468.96,94,65810.7,76,na,77.422
rec-9142-org,male,asha,nguyen,2612,perth,07 5007 5970,6967 8645 0173 5106,62468.96,94,65810.7,76,na,77.422
rec-9143-org,female,prudence,hindley,2904,brisbane,02 6613 9447,8464 6691 1465 9775,28344.96,1,13759.4,55,f,77.489
rec-9144-org,female,hayley,bradshaw,2903,sydney,07 0927 6519,1869 4959 1146 4256,45282.60,77,89863.6,106,na,74.126
rec-9145-org,male,emiily,hilton,2600,melbourne,03 7581 5835,8680 6514 7731 4067,47135.26,67,150891.2,76,f,70.801
rec-9146-org,male,molly,leong,2605,sydney,03 8829 0121,2369 9196 3666 6415,56232.04,20,29579.7,83,m,74.864
rec-9147-org,male,lily,tuckwell,2905,melbourne,07 7361 4240,0818 6929 0010 4688,53096.43,10,151550.0,77,f,84.484
rec-9148-org,male,lynae,chandler,2602,melbourne,08 0770 1676,1159 1340 3060 3201,48149.75,62,49975.1,102,m,72.903
rec-9149-dup-0,,tlla,de la crus,2i02,melbourne,,0470 7640 0736 2826,73656.93,103,23574.1,18,m,81.575
rec-9149-org,male,ella,de la cruz,2902,melbourne,02 7872 0644,0470 7640 0736 2826,73656.93,103,23574.1,18,m,81.575
rec-9150-org,male,isabella,zangl,2617,perth,03 4550 5757,6321 7269 2562 8266,61470.25,67,62756.7,20,f,81.318
rec-9151-org,female,bridget,felicity,2615,sydney,03 8132 1232,9809 6634 6435 4144,39975.62,83,38826.4,45,m,74.677
rec-9152-org,female,michaela,zaltron,2615,canberra,02 5847 6514,4679 0665 5156 5127,56030.33,51,284352.0,26,f,72.906
rec-9153-org,male,kira,trowse,2612,perth,03 1578 8103,1420 8320 1475 7364,76513.80,115,49964.1,25,m,75.644
rec-9154-org,female,isabella,weidenhofer,2604,canberra,07 3606 1675,7316 7505 5057 1936,52563.46,99,10488.6,98,f,77.966
rec-9155-dup-0,female,katlin,hamdan,261r,,,5756 9436 326 7719,69146.42,34,73827.7,102,na,78.663
rec-9155-org,female,kathleen,hamdan,2615,melbourne,03 4211 9040,5756 9436 3276 7719,69146.42,34,73827.7,102,na,78.663
rec-9156-org,male,taylah,blake,2615,melbourne,04 8187 0835,3537 6405 0413 0159,72495.70,9,121057.9,61,f,84.535
rec-9157-org,male,andrea,fingas,2617,melbourne,04 8931 7013,6521 9603 9766 7876,66637.98,111,43242.4,24,m,77.708
rec-9158-org,female,talissa,goldsworthy,2906,brisbane,07 5106 5383,1557 2427 4125 2265,39454.55,98,21939.3,14,m,68.083
rec-9159-org,female,chloe,ewald,2614,perth,08 7744 5176,6074 5514 1604 7698,74237.61,1,86972.9,76,na,79.109
rec-9160-org,male,gemaley,mason,2905,canberra,04 7105 7372,9691 5398 6804 5943,65189.68,47,156015.6,30,f,74.352
rec-9161-org,male,chloe,nguyen,2615,melbourne,03 9212 7831,3910 3717 0210 3746,34233.72,108,61296.2,84,m,79.851
rec-9162-org,male,naomi,mukans,2603,perth,02 6296 7803,1449 1317 9085 9763,38039.82,90,28787.8,36,m,79.726
rec-9163-org,male,lucy,matthews,2617,sydney,03 4254 2774,9004 5914 2546 2751,48247.15,83,63264.7,91,m,81.079
rec-9164-org,male,taliah,nguyen,2905,melbourne,03 3464 0513,2989 6322 8408 2232,40769.19,120,14479.5,74,f,78.434
rec-9165-org,male,kate,rees,2601,melbourne,04 9814 9357,9260 1740 0625 2728,56211.63,33,47043.3,96,f,67.512
rec-9166-dup-0,female,paris,rid,2904,melbojrne,04 9580 1536,9083 07024 14664 3353,58792.19,73,100731.9,156,f,78.518
rec-9166-org,female,paris,reid,2905,melbourne,04 9580 1536,9083 0024 4664 3353,58792.19,73,100731.9,106,f,78.518
rec-9167-org,male,shai,zorin,2605,melbourne,08 7139 4575,0634 4506 0501 8507,89524.33,54,18767.8,34,na,79.777
rec-9168-dup-0,,charlotte,clarcke,29p6,melbourne,,8068 1260 9536 0321,28875.86,114,84805.9,5738,na,73.260
rec-9168-dup-1,,charlotte,klarke,2905,melpourne,,8068 126609536 0321,28875.86,114,84805.9,57,na,73.260
rec-9168-org,male,charlotte,clarke,2905,melbourne,02 3725 4016,8068 1260 9536 0321,28875.86,114,84805.9,57,na,73.260
rec-9169-org,female,isabella,stubbs,2617,perth,04 3155 7064,5218 4926 9168 3386,62720.31,94,86876.8,51,na,73.314
rec-9170-org,female,monique,walkington,2902,brisbane,08 6417 2066,4267 0935 3712 0250,66951.06,83,35205.8,74,f,74.634
rec-9171-org,male,abbey,haeusler,2617,sydney,07 5936 4616,2100 2164 5545 3109,94428.24,112,86299.4,99,m,69.825
rec-9172-org,female,brooke,quinton,2600,melbourne,04 9740 7027,4094 7032 8997 0828,51038.99,38,77769.0,17,m,66.790
rec-9173-org,male,stephanie,rankine,2906,melbourne,08 0928 7279,2142 9027 0562 9497,77357.33,9,107009.0,67,na,77.023
rec-9174-org,female,jaime,clarke,2611,sydney,04 8685 8649,0498 4661 4812 7538,11936.28,23,74377.4,63,m,76.057
rec-9175-org,female,paige,donaldson,2905,hobart,08 1158 5819,9206 3331 6519 9395,51021.60,58,125282.5,66,f,68.924
rec-9176-org,male,natalee,nguyen,2913,perth,07 2245 7319,7034 6360 5713 1285,25443.00,13,44558.4,59,m,81.494
rec-9177-org,male,madeline,medved,2611,canberra,03 2568 5631,8691 7669 8934 8800,63424.23,28,62955.2,27,m,80.978
rec-9178-org,male,jade,bullock,2604,perth,04 9173 0019,1894 6400 4378 4765,39034.43,2,7797.0,13,na,72.845
rec-9179-org,male,taalia,reid,2913,melbourne,04 4686 6900,6029 3127 0581 2753,46938.19,38,142396.2,51,f,72.072
rec-9180-org,male,lynae,webb,2603,melbourne,04 0352 6080,7550 3139 1046 0358,91779.23,59,33689.3,88,f,75.236
rec-9181-org,male,jenna,wisby,2905,melbourne,04 0870 8408,0329 2531 1633 0463,45483.46,115,172635.4,54,f,79.498
rec-9182-org,female,joanna,matthews,2614,sydney,04 5563 8430,7128 1745 1531 2642,73757.65,70,63380.5,63,f,72.833
rec-9183-org,male,katelin,dolan,2614,sydney,04 7079 3230,1547 0041 3312 2685,47309.56,55,160216.6,61,f,71.321
rec-9184-org,male,lara,moulton,2615,sydney,07 7286 4301,3614 2685 0933 6750,24426.64,21,83520.3,48,na,75.742
rec-9185-org,male,anastasia,white,2902,melbourne,08 9405 6712,7042 6186 8603 7119,51077.73,46,62586.5,109,na,78.008
rec-9186-org,male,indiana,hand,2906,melbourne,03 5122 0571,8945 2446 6822 2487,64317.15,23,89992.4,97,f,72.608
rec-9187-org,female,alana,lonie,2903,brisbane,04 9580 3525,1788 2241 2673 4131,20976.02,62,65927.8,88,m,74.415
rec-9188-org,male,tiana,matthews,2618,sydney,08 2488 9686,8357 6846 1028 2890,38542.20,8,77375.0,94,na,79.078
rec-9189-org,male,jasmine,furness,2605,sydney,02 1772 6894,7686 0004 2978 9346,57543.20,66,30377.3,18,m,71.943
rec-9190-org,male,madeline,nguyen,2611,perth,03 7759 3723,0219 0525 5724 7692,65125.54,42,10018.7,66,na,76.836
rec-9191-org,male,amy,kapeller,2615,sydney,04 2466 0312,6167 2561 9656 4413,67830.44,92,191414.4,10,f,73.216
rec-9192-org,female,madison,seppelt,2607,perth,03 7427 7306,4825 2021 1484 9727,58769.84,22,32139.6,37,f,72.357
rec-9193-org,male,zoe,weaver,2612,perth,08 4787 0654,2765 5845 1631 1041,28201.53,13,84237.5,77,f,80.920
rec-9194-org,female,rebekah,bedding,2615,melbourne,04 7945 5162,6007 5871 7188 8782,60234.65,18,85908.5,17,na,73.522
rec-9195-org,male,jacqueline,hislop,2905,melbourne,07 9363 9635,9143 0232 8558 0769,80523.36,70,41920.1,47,f,76.104
rec-9196-org,female,beth,thiessen,2614,melbourne,02 5804 7292,8506 1242 2736 2108,32909.54,88,54308.6,103,m,81.138
rec-9197-org,male,allegra,callister,2614,perth,04 2690 4159,1296 8136 4131 6914,69952.19,20,38597.1,68,m,80.915
rec-9198-org,male,rachael,morrison,2606,perth,08 7967 1011,3019 7825 8375 3772,42507.97,70,30640.9,71,f,75.834
rec-9199-org,male,casey,campbell,2911,sydney,04 4889 8419,6163 7461 4738 9568,32436.29,100,53452.4,97,f,82.017
rec-9200-org,male,hayley,hursey,2903,melbourne,02 3039 1917,6596 7843 0892 7805,51330.75,113,86694.1,42,m,70.819
rec-9201-org,female,sarah,belperio,2607,melbourne,04 9381 3282,9602 6081 0998 9337,92963.66,53,27707.6,39,m,77.646
rec-9202-org,male,karli,stanley,2913,melbourne,07 9163 7564,4581 9328 4405 3298,23171.28,52,53956.3,15,m,75.763
rec-9203-org,female,kiara,white,2615,perth,02 8258 4400,8055 0233 1276 6081,34057.80,29,27945.8,11,m,80.107
rec-9204-org,male,emmerson,highfield,2611,melbourne,04 1397 9652,7390 7685 0564 9300,54515.93,118,49255.5,74,f,75.661
rec-9205-org,male,eliza,calan,2600,melbourne,07 1010 4666,5770 9803 8317 6167,51693.70,33,71715.8,71,na,77.476
rec-9206-org,male,mhary,smallacombe,2614,sydney,03 7653 2897,5455 2020 4041 5762,39264.74,99,87015.9,14,f,77.040
rec-9207-org,female,ellorah,vitkunas,2601,brisbane,08 6820 3286,9457 0171 4105 8610,61252.65,109,35382.7,106,na,78.780
rec-9208-org,male,saskia,heckenberg,2611,melbourne,03 1624 9062,1348 1677 4643 1261,41291.62,2,73351.3,12,m,73.534
rec-9209-org,female,giuliana,kempe,2605,sydney,03 6086 4977,5600 1596 9809 9743,76679.10,72,90687.4,97,na,76.525
rec-9210-org,female,samantha,white,2617,perth,07 0732 7532,5842 4633 7392 7336,49991.31,77,67420.5,23,m,72.118
rec-9211-org,female,claudia,godfrey,2614,sydney,04 8772 3886,5964 7727 4928 4871,25584.44,110,68337.5,60,f,74.955
rec-9212-org,female,katelin,dudgeon,2602,canberra,03 6331 1375,5039 1026 9738 3220,64499.10,65,81656.2,22,na,82.609
rec-9213-org,male,ebony,white,2617,canberra,02 3912 7610,2655 7830 5843 2557,61844.18,100,114346.0,79,f,78.271
rec-9214-org,male,madison,white,2617,melbourne,04 9535 3026,7742 2022 8565 7813,48199.79,109,88907.8,95,na,79.010
rec-9215-org,female,zoe,george,2905,melbourne,02 7075 3654,7969 2203 8136 9736,26845.61,73,149396.0,99,f,79.970
rec-9216-org,female,crystal,lowe,2913,melbourne,08 7354 4818,7175 3988 3102 5758,39276.56,30,64440.8,104,f,69.796
rec-9217-org,female,jessica,green,2600,melbourne,02 3295 1179,1070 5300 9906 7638,36409.25,87,112596.9,107,f,80.584
rec-9218-org,male,alice,green,2604,melbourne,04 8694 5364,0535 0086 5169 3070,45245.33,20,19708.1,77,na,76.719
rec-9219-org,female,michelle,herbert,2605,perth,02 7749 4056,1364 8143 8852 4969,85433.40,12,65325.6,29,m,70.539
rec-9220-org,male,mia,rees,2602,perth,04 7752 4449,6294 5839 0955 8449,35767.56,69,73148.4,29,f,76.729
rec-9221-org,male,holly,bristow,2900,sydney,07 0137 6641,5555 1012 0580 3129,53936.87,64,45367.5,49,m,76.863
rec-9222-org,female,kelsy,bullock,2607,sydney,08 9734 5281,7208 0758 5644 7904,67106.36,84,62494.3,97,m,69.469
rec-9223-org,male,madison,doogue,2609,melbourne,03 2353 5503,9254 4323 7062 3713,25840.17,95,33024.6,12,na,76.741
rec-9224-org,male,alana,white,2913,melbourne,07 8488 4130,1514 7387 3450 6640,15957.70,22,76028.9,39,m,80.170
rec-9225-org,male,jasmine,webb,2614,melbourne,07 3203 5009,6126 1417 4277 7679,33582.25,59,21418.6,36,m,78.527
rec-9226-org,male,isabella,navalli,2611,melbourne,04 7186 0298,8781 8829 7596 0217,37255.39,92,76716.0,108,na,69.050
rec-9227-org,male,isabella,hage,2612,sydney,04 5643 5642,4376 6205 4402 8794,35565.84,99,184788.4,51,f,84.562
rec-9228-org,male,olivia,leslie,2614,perth,02 0563 6663,6838 1332 1581 9681,59208.26,79,99524.1,75,na,74.346
rec-9229-org,male,ebony,matthews,2607,sydney,08 8786 3178,1352 4922 1892 1908,62206.16,97,71068.3,103,na,74.057
rec-9230-org,female,abbey,whale,2600,brisbane,08 9334 4277,2438 4729 0506 1167,51107.48,108,32934.7,87,na,78.319
rec-9231-dup-0,,ala,kolquhoun,2900,perth,,8570 1348 5698 1455,41840.52,31,66996.7,2,na,76.907
rec-9231-org,female,ayla,colquhoun,2900,perth,03 1506 0367,8570 1348 5698 1455,41840.52,31,66996.7,25,na,76.907
rec-9232-org,male,emiily,warusevitane,2905,canberra,02 9500 9196,9745 0821 9927 5200,21367.92,112,45305.6,54,na,69.826
rec-9233-org,male,tansy,fullgrabe,2605,perth,03 5886 0390,5039 7984 0553 9340,45910.38,111,36597.6,84,m,77.575
rec-9234-org,male,roisin,rologas,2614,melbourne,02 4115 0198,5917 6101 8922 4348,35261.12,88,52753.4,99,f,79.238
rec-9235-org,female,tahlia,walkington,2605,sydney,02 2396 5490,6711 5855 7868 2454,42505.19,76,31055.2,50,m,74.132
rec-9236-org,male,jasmine,every,2913,sydney,02 6487 8570,4771 4889 7248 2627,57323.52,48,63977.1,67,f,81.421
rec-9237-org,female,stephanie,eggan,2607,sydney,07 3148 5117,0405 2123 1303 1104,9700.33,97,72073.0,95,m,74.580
rec-9238-org,male,chloe,strazzari,2902,melbourne,08 6820 5242,5048 6676 1592 9130,58408.59,11,480272.1,88,f,76.643
rec-9239-org,male,georgia,cowden,2605,melbourne,02 5164 9953,5507 5438 4864 5870,58158.99,92,45974.9,98,m,83.993
rec-9240-org,male,megan,coppock,2906,melbourne,03 1885 5506,4171 6610 4870 4770,46696.70,115,55954.4,93,f,77.102
rec-9241-org,female,abigail,edson,2905,sydney,04 2682 7158,9969 2414 0516 6273,39700.28,41,245840.9,13,f,74.924
rec-9242-org,male,makenzie,blake,2900,sydney,07 6449 4401,1732 8209 4870 4033,22475.80,101,123529.9,48,na,70.248
rec-9243-org,male,alexis,green,2913,melbourne,07 1309 4612,7460 1913 0343 3859,39511.75,64,34370.3,58,m,70.102
rec-9244-org,male,kirrah,goode,2605,sydney,03 5731 7238,6450 2369 5443 9136,57320.81,37,77414.0,100,m,76.078
rec-9245-org,female,annabelle,asusaar,2611,melbourne,04 4546 2598,2617 8810 1770 8257,27793.65,18,35334.4,49,m,71.894
rec-9246-org,male,katelin,aiston,2913,perth,07 1264 4522,0276 7688 9464 2036,24282.47,94,89200.2,33,na,84.830
rec-9247-org,male,alana,green,2602,sydney,03 7943 1491,1587 5183 6662 9762,50797.24,92,49380.0,14,m,77.727
rec-9248-org,male,amber,moscatt,2615,melbourne,08 4028 5829,9281 1369 5933 5466,80149.21,87,48355.0,54,m,80.668
rec-9249-dup-0,male,tyjer,shepherd,2605,melbourn,,0184 6795 4551 73332,68846.75,57,65814.7,5,m,73.682
rec-9249-org,male,tyler,shepherd,2605,melbourne,02 1723 0288,0184 6795 4551 3332,68846.75,57,65814.7,45,m,73.682
rec-9250-org,male,madison,jean,2904,melbourne,02 9142 9065,7083 5511 5679 1725,65904.04,74,44097.2,78,m,78.620
rec-9251-org,male,jessica,yu,2605,melbourne,08 1257 8842,5297 1526 1258 3313,71679.41,26,9373.7,23,na,71.756
rec-9252-dup-0,male,darsy,geraghdy,2611,sydnwy,,1319 195 8794 4364,33736.06,44,37561.0,30,m,69.662
rec-9252-dup-1,male,dar1<y,geraghti,2611,jydnei,,1319 1958 8379 4364,33736.06,44,37561.0,30,m,69.662
rec-9252-dup-2,male,darci,geraghdy,261q,sydney,,1319 1958 8794 4364,33736.06,44,37561.0,39,m,69.662
rec-9252-org,male,darcy,geraghty,2611,sydney,04 8481 8736,1319 1958 8794 4364,33736.06,44,37561.0,30,m,69.662
rec-9253-org,female,april,britten,2602,sydney,02 9939 0178,5005 5788 5965 9641,43953.98,14,57235.8,81,f,76.920
rec-9254-org,female,lucy,berry,2611,melbourne,02 5003 0060,0743 4912 4229 5984,23078.30,29,82361.5,47,m,74.127
rec-9255-org,female,casey,dixon,2905,perth,07 2614 7147,5344 9482 1472 5825,45983.98,106,18162.3,17,f,69.596
rec-9256-org,male,alexandra,fernan,2614,sydney,02 0618 3884,7267 3579 8327 8110,68912.26,90,76034.1,48,f,74.783
rec-9257-org,male,sarah,clarke,2615,sydney,08 2735 3274,2205 5147 2730 2902,89915.06,59,109653.7,88,f,75.844
rec-9258-org,male,keahley,alderman,2605,sydney,02 6246 7180,4591 0568 9330 4174,49100.22,59,149229.3,33,f,78.959
rec-9259-org,female,chloe,butt,2902,sydney,02 6314 2662,3622 2914 4161 0608,46346.93,106,14956.1,88,na,74.291
rec-9260-org,male,matisse,singhakian,2906,sydney,07 7541 8762,9986 9221 5100 5161,76788.27,7,51981.8,103,f,69.157
rec-9261-org,male,lucy,ho,2913,perth,02 9008 4002,3252 8120 5333 8254,68542.90,20,117296.0,59,na,74.293
rec-9262-org,female,imogen,anestopoulos,2615,brisbane,07 6631 7358,8811 4847 5313 4223,31100.19,79,92079.1,64,na,75.523
rec-9263-org,male,madison,hemmings,2615,melbourne,07 6364 0893,3871 3162 0336 0707,51458.29,112,72383.8,68,f,78.537
rec-9264-org,male,georgia,burnell,2611,melbourne,07 6937 7893,5949 6388 7465 1602,37494.24,51,88129.4,19,f,68.418
rec-9265-org,female,chelsea,hemmings,2605,brisbane,08 2157 1072,5431 7483 0038 4483,59357.51,23,24194.8,54,na,68.897
rec-9266-org,female,madeline,reid,2615,sydney,08 0865 3097,2578 3815 2816 7365,85441.84,95,41488.5,26,na,76.266
rec-9267-org,female,ellouise,dolan,2905,brisbane,02 6259 9712,1352 8726 7763 7079,81382.76,16,76146.4,53,na,72.361
rec-9268-dup-0,female,isabella,plikzna,26q5,prisbane,,8601 0611 785 3015,64716.15,104,112307.1,75,f,73.741
rec-9268-org,female,isabella,bligzna,2615,brisbane,04 8959 8491,8601 0611 7885 3015,64716.15,104,112307.1,75,f,73.741
rec-9269-org,female,kathleen,edgecock,2602,brisbane,02 4296 7310,4394 5474 6945 6795,21653.23,21,107397.8,53,na,67.793
